,Gender,Age,Debt,YearsEmployed,PriorDefault,Employed,DriversLicense,Citizen,ZipCode,Approved,Income,CreditScore,Married,BankCustomer,Job,Ethnicity
11098,0,33.54,1.433,0.0,0,1,1,ByBirth,200,0,40,0,1,1,2,White
11099,1,45.54,1.601,0.0,0,1,0,ByBirth,140,0,355,0,1,0,1,Asian
11100,1,15.17,2.789,2.446,0,0,0,ByBirth,0,0,145,0,0,1,6,White
11101,1,19.25,0.757,0.0,0,0,1,ByBirth,164,0,0,0,0,1,2,Black
11102,0,15.17,4.044,0.342,0,0,0,ByBirth,160,0,108,0,1,1,0,Latino
11103,1,15.17,3.299,0.148,0,0,0,ByBirth,112,0,133,0,1,1,6,White
11104,0,26.11,1.139,0.0,0,1,1,ByBirth,0,0,151,3,0,1,5,Latino
11105,1,15.43,1.59,0.231,1,0,0,ByBirth,176,0,88,0,1,0,0,Black
11106,1,15.17,10.822,0.0,0,1,0,ByBirth,280,0,91,0,1,1,4,White
11107,1,33.83,3.389,0.0,0,0,0,ByBirth,320,0,592,0,1,1,7,White
11108,1,15.17,1.717,0.0,0,0,0,ByBirth,460,0,128,0,1,1,9,White
11109,1,39.34,2.113,0.111,0,1,0,ByBirth,144,0,0,0,1,0,6,White
11110,1,27.86,6.925,0.0,0,0,1,ByBirth,360,0,0,0,1,1,4,White
11111,1,50.56,1.965,0.014,1,1,1,Temporary,140,0,0,0,1,1,2,Latino
11112,1,42.28,16.457,0.238,0,0,1,ByBirth,200,0,1436,0,0,1,1,Black
11113,1,29.88,3.786,0.0,0,1,0,ByBirth,200,0,2240,0,1,1,4,Latino
11114,1,25.98,1.385,0.0,0,0,1,ByBirth,0,0,162,0,0,1,8,White
11115,0,28.19,15.821,0.0,0,0,1,ByBirth,340,0,0,0,1,1,0,Latino
11116,1,48.72,0.0,0.0,0,0,1,ByOtherMeans,140,0,30,3,1,1,5,White
11117,1,22.02,14.026,0.0,1,1,0,ByBirth,240,0,103,0,0,0,6,White
11118,1,15.17,0.582,0.0,0,0,0,ByBirth,80,0,67,0,1,1,9,Black
11119,1,22.38,13.024,0.814,0,0,1,ByBirth,120,0,25,0,1,1,13,Latino
11120,1,16.27,0.831,0.401,0,0,1,ByBirth,300,0,75,0,1,0,10,Asian
11121,1,16.13,3.105,0.0,1,0,1,ByBirth,0,0,612,0,1,1,2,White
11122,1,40.76,12.707,1.588,0,0,1,ByBirth,380,0,177,0,1,0,8,Latino
11123,1,24.99,1.843,0.0,0,0,0,ByBirth,340,0,86,0,0,0,4,White
11124,1,15.17,4.646,0.0,1,0,0,ByBirth,132,0,34,0,1,1,6,White
11125,1,41.4,4.558,0.0,0,0,0,ByBirth,309,0,100,0,1,0,9,Latino
11126,1,31.16,2.063,0.0,1,0,1,ByBirth,0,0,312,0,0,1,4,Asian
11127,0,37.26,1.505,1.228,0,0,0,ByBirth,160,0,0,0,0,1,7,White
11128,1,17.65,2.008,0.0,0,1,0,ByOtherMeans,80,0,0,0,1,1,4,White
11129,1,34.22,1.091,0.0,0,0,0,ByBirth,240,0,97,2,1,1,0,White
11130,1,32.12,6.322,0.0,0,0,0,ByBirth,100,0,127,0,0,1,5,White
11131,1,25.15,8.042,0.0,0,1,0,ByBirth,0,0,83,0,1,1,4,Latino
11132,1,45.15,1.843,2.107,0,1,1,ByBirth,272,0,169,0,1,0,5,White
11133,1,15.25,14.823,0.564,0,1,1,ByBirth,0,0,95,0,1,1,4,White
11134,1,15.17,6.256,0.072,0,0,1,ByBirth,120,0,55,0,1,1,3,Black
11135,1,20.2,16.806,2.231,0,0,0,ByBirth,340,0,158,0,0,1,3,White
11136,0,15.17,1.856,0.977,0,0,0,ByBirth,0,0,87,0,1,1,4,White
11137,1,28.33,4.036,2.808,1,0,0,ByBirth,240,0,53,0,0,0,9,White
11138,1,31.56,2.481,0.0,0,0,1,ByBirth,80,0,0,2,0,0,7,White
11139,0,16.89,2.522,0.0,0,0,0,ByBirth,200,0,67,0,1,1,10,Black
11140,0,22.9,3.73,2.092,0,1,0,ByOtherMeans,340,0,27,6,0,1,8,Other
11141,1,15.17,16.055,0.405,0,0,1,ByBirth,200,0,78,0,0,0,1,Latino
11142,1,15.17,17.672,0.117,0,0,0,ByBirth,145,0,131,0,0,1,8,White
11143,1,29.0,6.741,0.037,1,0,0,ByBirth,0,0,153,0,0,1,0,Asian
11144,0,20.53,2.393,2.563,1,0,1,ByBirth,120,0,138,0,0,1,5,White
11145,1,34.09,6.021,0.0,0,0,0,ByBirth,0,0,96,0,1,1,6,Black
11146,1,21.03,10.108,0.0,1,0,0,ByBirth,320,0,67,0,1,1,6,Black
11147,1,18.78,3.093,0.0,1,0,0,ByBirth,0,0,76,1,0,1,1,White
11148,0,38.88,2.34,2.302,0,0,0,ByOtherMeans,280,0,49,0,1,1,2,White
11149,1,42.04,1.433,0.0,0,0,0,ByBirth,0,0,1188,0,0,1,2,White
11150,0,27.38,15.779,0.622,1,0,0,ByOtherMeans,0,0,0,0,0,1,8,Latino
11151,1,41.14,5.67,0.0,0,0,1,ByBirth,200,0,139,0,1,0,9,White
11152,0,21.59,0.106,1.037,1,0,0,ByBirth,280,0,0,10,1,0,4,Black
11153,0,38.57,0.041,0.0,0,1,1,ByBirth,372,0,0,0,1,0,11,Latino
11154,0,19.91,1.315,1.29,0,1,0,ByOtherMeans,80,0,0,0,1,1,4,White
11155,1,34.1,0.559,4.889,0,0,0,ByBirth,220,0,0,0,0,0,4,White
11156,1,61.33,18.907,0.0,0,0,1,ByBirth,160,0,0,3,0,1,8,Asian
11157,0,22.46,19.323,0.123,0,0,0,ByBirth,440,0,730,0,0,0,4,White
11158,1,20.86,2.461,2.165,0,0,1,ByBirth,1160,0,0,0,1,1,2,White
11159,1,25.43,1.525,0.19,0,0,0,ByBirth,0,0,71,3,1,1,7,White
11160,1,18.12,17.161,0.0,0,0,1,ByBirth,120,0,154,0,0,1,9,Latino
11161,0,17.43,1.55,0.0,0,1,1,ByBirth,80,0,111,0,1,1,9,White
11162,0,50.55,8.163,2.465,1,0,0,ByBirth,0,0,82,0,1,1,4,White
11163,1,24.79,15.947,6.754,0,0,1,ByBirth,160,0,4286,0,1,1,5,Asian
11164,0,15.91,15.302,0.0,0,0,1,ByBirth,200,0,33,0,0,1,4,White
11165,1,52.51,4.12,0.0,0,0,1,ByBirth,100,0,40,0,0,1,1,Black
11166,1,32.07,1.958,0.149,0,0,1,ByBirth,0,0,83,0,1,0,5,Other
11167,0,15.17,2.483,0.0,0,1,1,ByBirth,129,0,0,3,1,1,9,Other
11168,1,17.49,1.223,0.0,0,0,1,ByBirth,100,0,84,0,1,1,10,Latino
11169,1,18.65,2.679,0.0,0,0,0,ByBirth,480,0,1815,0,1,1,4,White
11170,1,18.02,0.076,0.0,0,0,0,ByBirth,96,0,123,0,1,1,3,Asian
11171,1,15.17,2.214,0.407,0,0,0,ByOtherMeans,272,0,109,0,1,1,5,White
11172,1,25.13,2.927,0.0,0,0,0,ByBirth,176,0,32,0,1,1,6,White
11173,1,29.48,1.161,5.23,1,0,1,ByOtherMeans,260,0,68,0,1,1,6,Black
11174,1,19.46,8.9,0.0,0,0,0,ByBirth,120,0,145,0,1,1,5,Other
11175,1,24.11,3.605,0.505,0,0,1,ByBirth,2000,0,70,0,0,1,2,White
11176,0,33.62,0.0,2.814,0,0,1,ByBirth,92,0,94,0,0,1,2,White
11177,1,31.03,16.716,0.882,0,0,1,ByBirth,80,0,63,0,1,1,10,White
11178,1,15.17,1.216,0.0,1,1,0,ByBirth,340,0,67,0,1,1,9,White
11179,0,15.17,2.499,0.0,0,0,1,ByBirth,110,0,147,0,0,0,11,White
11180,1,33.66,12.153,0.0,1,0,1,ByBirth,200,0,45,0,1,1,0,Asian
11181,0,20.88,0.099,0.0,0,0,0,ByBirth,167,0,104,0,1,1,8,Other
11182,0,18.64,0.0,0.507,0,0,1,ByBirth,108,0,40,0,1,0,4,Black
11183,0,36.96,2.651,0.399,0,0,1,ByBirth,360,0,110,0,1,1,11,White
11184,0,25.47,3.844,0.222,1,0,0,ByBirth,140,0,45,0,1,0,5,White
11185,1,36.39,5.057,0.264,0,0,1,ByBirth,256,0,17,0,0,0,4,Black
11186,1,50.58,2.577,0.418,0,0,0,ByBirth,140,0,166,0,1,1,4,White
11187,0,19.06,9.314,0.0,0,0,1,ByBirth,120,0,49,0,1,1,0,Black
11188,1,17.28,5.401,0.0,0,0,0,ByBirth,140,0,127,0,1,1,5,White
11189,0,18.64,3.519,0.0,0,0,0,ByBirth,200,0,625,0,0,1,1,White
11190,1,27.45,9.754,0.153,0,0,1,ByOtherMeans,128,0,17,0,0,0,5,Asian
11191,1,37.55,3.785,0.0,0,0,0,ByBirth,200,0,53,0,1,1,1,White
11192,1,21.2,4.26,0.0,1,0,0,ByBirth,300,0,0,2,0,1,9,White
11193,1,49.88,16.013,0.0,1,0,0,ByBirth,180,0,103,0,1,0,4,White
11194,1,28.41,1.042,0.0,0,0,0,ByBirth,140,0,19,10,0,0,0,White
11195,1,18.61,13.745,0.0,0,1,1,ByBirth,80,0,77,0,0,1,11,Latino
11196,0,18.46,1.031,0.0,0,1,0,ByBirth,263,0,476,3,1,1,9,White
11197,1,15.17,20.126,1.601,0,0,0,ByBirth,200,0,22,0,1,1,4,Asian
11198,1,17.42,21.714,5.984,0,1,1,ByBirth,100,0,141,0,0,0,13,White
11199,1,38.51,2.857,0.356,0,0,1,ByBirth,200,0,83,0,1,1,10,White
11200,1,17.75,2.878,0.02,0,0,0,ByBirth,176,0,133,0,1,0,1,Latino
11201,0,19.72,0.65,1.205,0,0,0,ByBirth,0,0,98,0,1,1,7,White
11202,1,33.65,2.738,0.0,1,0,1,ByBirth,350,0,100,0,1,0,3,White
11203,1,18.34,19.922,1.737,0,0,1,ByOtherMeans,272,0,90,0,1,1,5,White
11204,1,18.8,0.0,0.0,0,0,1,ByBirth,360,0,152,0,1,1,1,White
11205,1,40.86,2.014,0.862,1,0,1,Temporary,0,0,120,0,0,1,4,White
11206,0,15.17,6.361,1.143,0,0,0,ByBirth,0,0,0,0,0,0,1,White
11207,1,21.69,2.939,0.0,0,0,1,ByBirth,163,0,153,0,1,1,5,Other
11208,1,20.98,0.465,0.0,0,0,0,ByBirth,263,0,84,0,0,1,8,Asian
11209,1,21.85,2.041,0.964,0,0,0,ByBirth,144,0,12,0,0,1,8,White
11210,0,20.29,18.714,0.0,0,0,1,ByBirth,120,0,75,1,1,1,4,White
11211,1,26.29,5.986,0.332,0,0,0,ByBirth,280,0,601,0,1,1,9,White
11212,0,29.65,7.635,0.291,0,0,1,ByBirth,200,0,593,0,1,0,6,Black
11213,0,30.31,3.739,2.114,0,0,0,ByBirth,200,0,45,0,0,1,1,Other
11214,1,32.99,2.963,0.0,0,0,0,ByBirth,140,0,168,0,1,1,6,White
11215,0,43.92,7.051,0.241,0,1,0,ByBirth,120,0,51,0,1,1,9,White
11216,1,61.18,1.805,0.0,0,0,0,ByBirth,232,0,130,3,1,1,2,Black
11217,1,62.33,2.715,1.25,0,0,1,ByBirth,360,0,0,0,1,1,3,White
11218,1,26.05,15.834,0.0,1,1,1,ByBirth,320,0,144,0,1,1,5,Latino
11219,1,54.32,2.318,3.499,1,0,1,ByOtherMeans,180,0,0,0,1,1,13,White
11220,1,18.62,14.473,2.545,0,1,0,ByOtherMeans,200,0,107,0,1,1,10,Latino
11221,0,32.2,7.245,0.0,0,0,0,ByBirth,154,0,41,0,0,0,4,White
11222,1,27.14,7.387,0.48,0,0,1,ByBirth,144,0,69,0,1,1,13,Latino
11223,0,36.98,13.372,0.0,1,0,0,ByOtherMeans,160,0,12,0,1,0,6,White
11224,1,30.28,2.756,0.152,0,1,0,ByBirth,280,0,37,0,0,1,0,White
11225,1,26.78,18.862,0.0,0,0,1,ByBirth,86,0,55,2,1,0,11,White
11226,0,43.15,1.612,2.722,0,0,1,ByBirth,100,0,586,0,1,1,4,White
11227,1,72.33,5.404,0.0,0,0,1,ByBirth,0,0,75,0,0,0,1,White
11228,1,26.72,4.65,0.0,0,0,0,ByBirth,160,0,146,2,0,1,10,White
11229,1,27.52,0.723,0.478,0,1,1,ByBirth,140,0,129,2,1,1,11,White
11230,1,23.46,0.735,0.113,0,1,0,ByBirth,180,0,43,0,1,1,7,White
11231,0,21.74,2.738,1.789,0,0,0,ByBirth,0,0,134,0,1,0,3,White
11232,0,22.01,5.293,0.0,1,0,1,ByOtherMeans,160,0,6,0,1,0,4,Asian
11233,0,37.74,3.48,0.0,0,0,0,ByBirth,140,0,53,0,0,0,4,White
11234,1,23.82,14.425,0.0,0,1,1,ByOtherMeans,200,0,118,0,1,1,4,Asian
11235,1,15.61,5.978,0.0,0,0,1,ByBirth,280,0,53,0,1,1,8,Latino
11236,1,15.38,1.503,0.432,0,0,1,ByBirth,160,0,599,0,1,1,7,White
11237,1,17.93,3.245,2.401,0,0,0,ByBirth,17,0,17,0,0,0,4,White
11238,1,35.7,6.495,0.147,0,1,0,ByBirth,440,0,2,0,0,1,4,White
11239,1,45.78,1.817,0.002,0,0,1,ByBirth,329,0,531,0,1,1,9,White
11240,1,17.1,2.602,0.956,0,0,1,ByBirth,200,0,798,0,1,1,7,White
11241,1,15.17,3.632,0.0,0,0,1,ByBirth,120,0,661,0,0,0,7,White
11242,1,15.17,2.191,0.0,0,0,0,ByOtherMeans,180,0,0,0,1,0,5,White
11243,0,28.61,3.139,0.511,0,0,1,ByBirth,140,0,18,0,1,1,1,Latino
11244,1,17.61,3.51,0.0,0,0,1,ByBirth,80,0,7,0,0,0,0,White
11245,1,15.17,8.927,1.928,0,0,0,ByBirth,240,0,3,0,0,1,7,Latino
11246,0,28.12,1.625,0.38,0,0,0,ByOtherMeans,0,0,442,0,0,0,6,White
11247,1,27.04,1.87,0.0,0,0,1,ByBirth,0,0,76,0,1,0,10,Latino
11248,0,18.16,9.686,0.296,0,0,1,ByBirth,200,0,0,0,1,0,1,White
11249,1,38.16,2.168,0.0,0,1,1,ByBirth,120,0,24,0,1,0,1,White
11250,0,16.17,0.0,0.336,0,0,1,ByBirth,368,0,0,0,0,0,1,White
11251,1,19.59,2.187,0.0,0,1,1,ByBirth,80,0,56,0,1,0,4,White
11252,1,15.17,17.308,0.097,1,0,1,ByBirth,160,0,5000,0,1,1,4,White
11253,1,31.14,1.766,2.664,1,0,1,ByBirth,120,0,1877,0,0,1,3,White
11254,0,21.45,0.0,0.0,0,1,0,ByBirth,100,0,155,0,0,1,6,Asian
11255,0,24.34,7.067,0.044,0,0,1,ByBirth,0,0,4766,0,1,1,2,White
11256,1,15.17,6.143,0.0,0,0,1,ByBirth,100,0,57,0,1,1,4,White
11257,0,15.17,2.451,0.0,0,0,0,ByBirth,144,0,45,0,0,1,2,White
11258,0,19.98,15.322,0.0,0,0,1,ByBirth,86,0,102,1,1,1,9,White
11259,0,20.72,10.64,0.0,0,0,1,ByOtherMeans,0,0,56,3,1,1,1,White
11260,1,27.45,6.167,0.047,0,0,0,ByBirth,171,0,66,0,1,0,6,White
11261,1,20.81,4.098,0.063,0,0,1,ByBirth,160,0,233,0,0,1,6,White
11262,1,15.78,9.268,0.01,1,0,1,ByBirth,128,0,0,0,0,0,10,Black
11263,1,50.55,15.057,0.028,0,1,1,ByBirth,120,0,161,0,1,1,9,Latino
11264,1,39.37,1.194,0.0,0,0,0,ByBirth,252,0,4886,0,1,0,7,White
11265,0,21.22,1.513,0.0,0,0,0,ByBirth,280,0,435,0,0,1,6,Black
11266,0,27.91,2.541,0.0,0,1,0,ByBirth,120,0,92,0,1,1,9,White
11267,0,30.41,1.219,0.0,0,0,0,ByBirth,100,0,124,0,1,1,4,White
11268,0,15.17,9.535,3.84,0,0,0,ByOtherMeans,348,0,419,0,0,1,1,White
11269,1,26.2,0.849,0.0,0,0,0,ByBirth,80,0,116,0,1,0,8,White
11270,0,33.95,4.622,1.437,0,0,1,Temporary,320,0,289,0,1,1,6,White
11271,1,43.24,6.31,0.191,0,0,1,ByBirth,263,0,5000,0,1,1,3,Latino
11272,1,23.58,2.937,1.241,0,0,1,ByBirth,0,0,0,0,1,1,10,Asian
11273,1,39.32,16.495,0.066,0,0,1,ByBirth,220,0,98,0,0,1,9,Latino
11274,0,20.24,3.378,1.851,0,0,0,ByBirth,320,0,48,0,1,0,4,White
11275,0,20.52,15.876,1.858,0,0,0,ByBirth,140,0,0,0,1,0,12,White
11276,1,25.9,3.275,2.194,0,1,0,ByOtherMeans,411,0,0,0,1,1,4,White
11277,1,36.77,2.747,0.0,1,0,0,ByBirth,180,0,95,0,1,1,2,Latino
11278,1,15.17,2.006,1.038,0,0,1,ByBirth,221,0,111,0,0,1,9,White
11279,1,35.12,13.833,0.157,0,0,0,ByBirth,80,0,0,0,1,0,6,Asian
11280,1,19.36,2.962,1.164,0,1,1,ByOtherMeans,320,0,9,0,1,0,4,Black
11281,1,39.12,3.32,0.0,0,0,0,ByBirth,120,0,0,0,1,1,8,Asian
11282,1,47.35,11.5,0.259,1,0,0,ByBirth,140,0,0,0,1,0,9,White
11283,1,33.87,0.661,0.194,0,0,0,ByBirth,120,0,42,0,1,1,8,White
11284,1,29.37,2.533,0.0,1,0,1,ByBirth,240,0,1009,0,1,0,2,Asian
11285,0,18.93,3.054,0.0,0,1,0,ByBirth,80,0,726,0,1,0,7,White
11286,1,25.02,1.03,0.0,0,0,0,Temporary,112,0,2,0,0,1,4,Asian
11287,0,29.57,3.627,0.652,1,0,1,ByBirth,100,0,1100,0,1,0,9,White
11288,1,15.22,1.884,0.0,0,1,1,ByBirth,0,0,514,0,1,0,0,White
11289,1,38.32,3.974,0.108,0,1,0,ByBirth,76,0,109,0,1,0,6,Black
11290,1,21.29,2.976,0.0,1,0,1,ByBirth,160,0,0,0,1,1,4,Asian
11291,0,37.37,3.013,0.0,0,1,1,ByBirth,0,0,84,0,1,0,9,White
11292,1,17.96,2.928,0.0,0,0,1,ByBirth,140,0,93,0,1,1,9,White
11293,0,15.17,4.026,0.698,1,0,0,ByBirth,0,0,36,0,1,0,6,White
11294,1,28.65,3.424,0.604,0,0,1,ByBirth,171,0,1642,0,0,0,3,Other
11295,1,15.17,2.453,0.0,0,1,1,ByBirth,80,0,122,0,1,1,4,White
11296,1,27.73,13.49,0.0,1,0,0,ByBirth,252,0,46,0,1,1,4,White
11297,1,15.17,2.368,0.263,1,0,1,ByBirth,180,0,0,0,1,1,6,White
11298,1,22.41,15.937,0.021,1,0,1,ByOtherMeans,100,0,1855,4,0,0,1,White
11299,0,31.62,16.077,0.738,0,0,0,ByBirth,45,0,318,0,0,0,1,Latino
11300,1,33.83,3.221,0.526,0,0,1,ByBirth,272,0,61,0,1,1,7,Asian
11301,1,26.62,5.982,0.0,0,0,1,ByOtherMeans,120,0,138,2,1,1,8,White
11302,1,15.17,3.048,1.737,0,0,0,ByBirth,980,0,1672,0,1,1,7,White
11303,1,15.17,0.791,0.0,1,0,1,ByBirth,300,0,1220,0,0,1,5,Other
11304,1,29.97,19.359,2.838,0,0,1,ByBirth,140,0,142,0,0,1,4,Latino
11305,1,21.86,6.811,0.0,0,0,1,ByBirth,0,0,97,0,1,1,3,White
11306,1,15.17,1.056,3.408,0,0,1,ByBirth,0,0,122,0,1,1,1,Black
11307,1,50.36,4.305,0.0,0,1,1,ByBirth,80,0,409,0,1,0,2,Latino
11308,1,15.17,3.033,2.143,0,0,0,ByBirth,200,0,77,0,1,0,1,White
11309,1,34.31,2.997,0.288,1,0,0,ByBirth,350,0,607,0,0,1,2,White
11310,1,15.17,1.068,0.505,0,0,1,ByBirth,320,0,18,0,1,0,9,White
11311,0,15.17,2.317,3.554,0,0,1,ByBirth,400,0,263,0,1,0,6,Asian
11312,1,40.03,9.552,0.0,0,1,0,ByBirth,132,0,0,0,0,0,6,White
11313,0,15.17,3.993,0.0,1,0,0,ByBirth,200,0,109,0,1,0,7,White
11314,1,27.08,1.651,0.0,0,0,0,ByBirth,100,0,71,0,1,1,6,Black
11315,0,15.17,2.961,0.0,0,1,1,ByBirth,140,0,900,0,1,0,7,White
11316,1,31.51,3.259,0.0,1,0,0,ByBirth,200,0,45,2,1,1,4,Asian
11317,0,15.54,2.026,2.452,1,0,0,ByBirth,200,0,124,0,1,0,6,Asian
11318,1,22.74,0.0,0.0,0,0,1,ByOtherMeans,320,0,0,0,0,1,1,White
11319,1,29.45,2.584,0.0,0,1,0,ByBirth,132,0,103,0,1,0,4,White
11320,1,18.36,0.65,0.142,0,0,1,ByBirth,252,0,543,0,0,1,1,Other
11321,1,28.48,2.037,0.0,0,1,0,ByBirth,720,0,119,0,1,0,1,White
11322,1,35.26,2.363,3.26,0,0,1,ByBirth,263,0,145,0,1,0,9,Black
11323,1,17.77,1.268,0.0,0,0,0,ByBirth,280,0,116,0,1,0,4,White
11324,1,17.6,2.51,2.484,0,0,0,ByBirth,260,0,123,0,1,1,3,Latino
11325,1,15.17,2.105,0.296,1,0,1,ByBirth,240,0,282,2,0,0,9,White
11326,1,24.6,6.462,0.297,0,0,0,ByBirth,144,0,0,0,1,1,10,Other
11327,0,15.17,3.32,1.213,0,1,0,ByBirth,120,0,55,0,1,0,9,White
11328,0,33.78,0.766,4.176,0,1,1,ByBirth,0,0,0,3,1,1,0,Latino
11329,1,15.62,1.449,0.0,0,1,1,ByBirth,120,0,115,7,1,0,6,White
11330,1,50.09,3.281,0.082,0,0,1,ByBirth,0,0,189,0,0,1,4,White
11331,1,60.98,1.964,0.188,1,0,1,ByBirth,320,0,122,0,1,1,2,White
11332,1,15.17,1.458,0.012,0,1,0,ByBirth,300,0,149,0,1,1,6,Latino
11333,1,22.4,17.447,1.178,0,0,1,ByOtherMeans,480,0,137,0,1,1,4,Black
11334,1,21.93,10.598,3.013,0,0,0,ByBirth,276,0,106,0,1,1,0,Black
11335,0,15.17,6.606,0.805,0,0,0,ByOtherMeans,180,0,1414,0,1,1,10,Asian
11336,1,28.1,5.243,0.0,1,0,1,ByBirth,200,0,0,0,1,1,6,Other
11337,1,29.49,13.456,0.0,1,0,0,ByBirth,0,0,99,0,0,1,0,White
11338,0,19.56,17.036,0.0,0,1,1,ByBirth,160,0,434,0,0,1,4,Latino
11339,0,52.18,2.287,0.385,0,0,1,ByBirth,0,0,22,0,1,1,4,White
11340,0,28.88,5.17,0.029,0,0,1,ByBirth,720,0,30,0,1,1,8,White
11341,1,16.0,4.413,0.0,0,0,1,ByBirth,0,0,121,0,1,1,4,White
11342,1,17.28,3.185,0.318,0,0,0,ByBirth,0,0,112,2,0,0,13,Asian
11343,1,20.99,8.306,0.208,0,0,0,ByBirth,140,0,21,0,1,0,1,White
11344,0,28.26,11.511,6.831,0,0,0,ByOtherMeans,100,0,0,0,1,0,1,White
11345,1,80.25,19.245,0.0,0,0,0,ByBirth,160,0,99,0,1,0,6,White
11346,1,29.01,3.377,0.0,0,0,1,ByBirth,80,0,241,0,1,1,1,Latino
11347,0,26.26,3.709,0.0,0,0,0,ByBirth,240,0,111,2,1,1,4,White
11348,1,17.5,0.0,0.008,0,0,0,ByBirth,0,0,102,0,1,0,8,White
11349,1,26.73,3.372,0.0,0,0,1,ByOtherMeans,0,0,0,0,0,1,5,Latino
11350,0,80.25,3.012,0.0,1,0,1,ByBirth,240,0,854,0,1,1,6,White
11351,0,25.99,4.308,0.698,0,1,1,ByBirth,400,0,50,0,0,1,2,White
11352,0,37.53,4.15,0.221,0,0,1,ByBirth,180,0,137,0,1,1,0,White
11353,0,24.37,1.795,0.0,0,0,1,ByBirth,200,0,120,0,0,1,1,Latino
11354,0,18.54,1.622,0.0,0,0,0,ByBirth,140,0,44,0,1,1,6,Black
11355,1,29.54,1.471,0.0,0,0,1,ByOtherMeans,140,0,143,0,1,1,6,Latino
11356,1,16.08,2.547,0.0,0,1,1,ByBirth,0,0,131,0,1,1,10,White
11357,1,23.71,0.96,0.028,0,0,1,ByBirth,240,0,6,4,1,1,2,Latino
11358,1,16.19,2.265,4.367,0,0,0,ByBirth,60,0,70,2,1,1,8,Black
11359,1,20.54,2.627,0.0,0,0,0,ByBirth,140,0,602,0,1,1,6,White
11360,1,34.04,3.245,0.166,0,0,0,ByBirth,200,0,130,0,1,1,0,Latino
11361,1,24.83,3.541,0.0,0,0,1,ByBirth,240,0,114,0,1,1,4,White
11362,1,34.6,2.644,0.202,0,0,0,ByBirth,200,0,132,0,1,1,7,White
11363,1,15.17,11.57,0.0,0,0,0,ByBirth,70,0,1653,2,1,1,10,White
11364,0,15.17,1.083,0.0,0,0,1,ByBirth,420,0,128,0,1,0,3,Latino
11365,0,56.02,7.034,0.064,0,1,0,ByBirth,120,0,25,0,0,0,4,Asian
11366,0,25.38,13.011,0.0,0,1,0,ByBirth,0,0,70,0,1,0,11,White
11367,0,15.17,0.877,0.384,0,0,1,ByBirth,0,0,5000,0,1,0,6,White
11368,1,15.17,0.483,0.107,1,0,1,ByBirth,232,0,146,0,1,1,2,White
11369,0,20.2,0.0,2.185,0,0,0,ByBirth,400,0,62,0,1,1,9,White
11370,1,36.64,4.266,0.0,0,0,1,ByBirth,164,0,41,1,0,1,3,White
11371,0,24.11,2.538,0.0,0,1,1,ByBirth,210,0,167,0,1,0,1,Latino
11372,1,43.96,6.008,0.0,0,1,1,ByBirth,163,0,1597,0,0,1,0,White
11373,0,16.49,11.071,1.007,0,0,0,ByBirth,100,0,79,2,1,0,1,White
11374,1,19.24,4.114,0.0,0,0,0,ByOtherMeans,100,0,25,0,0,1,2,White
11375,1,22.57,1.729,3.198,0,0,1,ByOtherMeans,154,0,1622,0,0,0,9,Black
11376,0,15.17,5.524,0.006,0,1,1,ByBirth,140,0,89,0,0,1,2,Black
11377,1,15.63,12.62,0.776,0,1,1,ByBirth,200,0,147,0,0,1,1,White
11378,1,15.17,3.348,0.146,0,0,1,ByOtherMeans,320,0,137,0,1,1,5,White
11379,0,36.37,2.28,1.301,0,0,0,ByBirth,80,0,16,0,0,0,1,White
11380,1,60.08,4.848,0.0,0,0,0,ByBirth,272,0,0,0,0,1,7,Black
11381,1,28.35,18.997,0.486,0,0,1,ByBirth,0,0,91,0,0,1,5,White
11382,1,26.59,2.17,0.162,0,0,1,ByBirth,144,0,116,0,1,0,1,Other
11383,1,25.32,1.049,1.261,0,0,0,ByBirth,0,0,72,0,1,1,0,Latino
11384,0,28.99,4.259,0.0,0,0,1,ByBirth,80,0,890,0,1,1,10,White
11385,1,15.17,2.643,0.0,1,0,0,ByBirth,200,0,1962,0,0,1,2,Black
11386,0,15.17,14.689,0.0,0,0,1,ByBirth,231,0,101,3,1,0,5,White
11387,1,55.13,4.868,0.0,1,1,1,ByBirth,280,0,46,0,1,0,4,Black
11388,0,30.79,2.774,0.397,1,0,0,ByBirth,252,0,11,0,1,1,2,White
11389,0,32.81,12.457,0.0,0,1,1,ByBirth,136,0,0,0,1,1,4,Black
11390,1,33.01,5.399,0.128,1,0,1,ByBirth,160,0,0,4,1,1,6,White
11391,1,20.79,11.667,0.0,0,0,1,ByBirth,0,0,735,0,1,1,4,Latino
11392,1,19.03,2.45,1.506,1,0,0,ByBirth,280,0,109,0,1,0,4,White
11393,0,29.26,1.62,0.27,0,0,0,ByBirth,160,0,0,0,1,1,5,White
11394,0,22.13,1.56,3.235,0,0,1,ByBirth,140,0,41,0,1,1,4,White
11395,1,15.17,0.009,1.034,1,0,1,ByOtherMeans,0,0,570,2,0,1,3,White
11396,1,15.17,0.223,0.0,1,0,0,ByBirth,100,0,45,0,0,0,1,Black
11397,1,24.73,1.844,6.681,1,0,0,ByOtherMeans,160,0,80,2,0,1,4,White
11398,1,22.33,1.956,0.197,0,0,1,ByOtherMeans,120,0,142,0,1,1,9,Asian
11399,1,23.22,3.196,0.36,0,1,1,ByBirth,340,0,66,0,1,0,6,White
